lat,lon,pop
7.9075,-72.5047,642413
31.4174,119.4786,642045
35.5614,139.7161,641499
8.5,76.8997,640600
57.15,65.5333,640498
-15.1167,39.2667,640280
47.8378,35.1383,640000
35.5256,113.6976,639000
32.8031,130.7078,638586
48.48,124.8738,638516
33.5277,-86.7987,638090
40.1881,117.9593,637736
14.7,120.9833,636776
37.5486,45.0675,633301
26.7345,110.6293,633210
7.7597,4.5761,632744
35.0833,112.5833,632013
-45.8667,-67.5,631555
8.4833,124.65,631532
31.5504,105.9938,631155
40.0059,118.6973,630305
49.8419,24.0315,629695
36.8625,117.7424,629616
32.029,44.3396,628377
35.5667,139.3667,627475
27.3386,-82.5431,626700
43.6,-79.65,626683
34.65,133.9167,626410
31.2575,113.6783,626120
39.7797,-84.1998,625831
22.3762,112.6877,624518
25.5394,-103.4486,623841
44.3,86.0333,623736
5.4145,100.3292,623708
6.4403,7.4942,623401
10.92,-74.77,622975
-8.1803,-35.0014,622903
37.6367,127.2142,622802
37.1653,122.4867,619293
-23.6572,-46.5333,618397
27.8983,102.2706,618388
19.3,73.0667,618251
14.4667,121.0167,617706
14.3294,120.9367,617528
31.4515,121.1043,616242
29.964,77.546,615919
17.9756,79.6011,615467
35.6924,139.8757,614821
-23.5328,-46.7919,614647
40.6328,122.5021,614618
35.5236,35.7917,614453
43.168,-77.6162,614254
36.7831,-119.7941,613356
-3.319,114.5921,610424
11.65,78.1667,609314
6.1167,125.1667,608079
35.1333,36.75,607778
14.4624,120.9645,606589
24.7355,118.6434,606293
25.6775,-100.2597,606007
35.7833,139.8,605767
27.0284,106.0327,604829
53.5167,49.4167,604013
22.203,113.545,603535
10.3158,9.8442,602840
43.2567,-79.8692,602187
51.7769,19.4547,600783
28.8049,113.0745,599078
40.4019,122.3499,598862
20.55,74.55,598710
32.6167,44.0333,598043
37.7333,117.2167,597215
-23.1789,-45.8869,595118
37.39,-5.99,595061
34.2189,113.7693,594605
34.9756,138.3825,593754
32.0058,120.2547,593638
9.9667,76.2833,593400
40.5961,-75.4756,593353
-7.3333,108.2,593337
37.2833,49.6,592976
41.9952,122.8224,592953
27.8116,106.4133,591115
29.2649,88.8799,590554
26.7611,83.3667,590249
35.55,45.4333,589466
41.65,-0.8833,588620
16.8636,-99.8825,587730
34.9069,48.4414,587696
38.1111,13.3517,586580
30.9933,103.624,586383
36.1284,-95.9042,586048
20.6167,-103.3167,586000
23.2167,-106.4167,585386
34.4603,113.028,585367
26.6446,-81.9956,584340
41.8,129.7831,584308
35.7004,114.98,583609
28.8417,112.3595,582415
-21.1783,-47.8067,581337
46.0635,125.9773,581130
-12.7667,15.7333,580097
31.054,116.9507,580000
44.4079,126.9429,579970
19.5367,-99.1947,579942
10.6038,-67.0303,579295
32.0836,72.6711,578600
25.3608,49.5997,578523
24.0167,-104.6667,578420
8.9195,11.3264,577405
7.6833,-5.0331,577022
32.5,74.5333,577000
14.8139,121.0453,575721
37.3236,126.8219,574147
34.5221,110.8786,573935
37.2,126.7667,573296
16.4637,107.5908,572740
13.9167,75.5667,572717
-20.1667,28.5667,572400
25.6005,103.8166,570898
39.9808,117.0701,570660
16.3,80.45,570308
37.9722,-122.0016,569913
-19.9319,-44.0539,569068
11.1075,77.3398,569000
36.8064,127.1522,568900
34.4333,35.8333,568700
35.6947,139.9825,567953
51.2311,6.7724,567698
56.85,53.2167,567111
28.2861,117.2083,566573
-23.5019,-47.4578,566517
3.1073,101.6067,566087
25.0208,98.4972,565208
29.8518,115.5539,564830
-5.0333,18.8167,564501
38.8674,-104.7606,564443
35.6,116.9833,564021
39.3257,115.8678,563917
25.8833,116.0333,562000
51.11,17.0325,561956
-28.0167,153.4,561775
31.0236,113.1079,560041
13.5789,44.0219,560000
-10.9167,-37.05,557430
-17.3935,-66.157,556920
35.8219,127.1489,556519
29.3395,105.2868,556205
53.3567,83.7872,555284
14.55,121.0333,554978
48.7761,9.1775,554907
51.9225,4.4792,554406
40.2248,116.1944,554315
32.1167,20.0667,553165
47.9086,33.3433,552508
22.2492,84.8828,552118
29.8419,31.3342,552105
32.8153,-79.9628,550000
19.4167,-98.9,549370
39.8734,124.1453,549324
34.7879,113.392,548507
12.8703,74.8806,548433
37.3056,120.8275,548249
55.8611,-4.25,547957
40.9953,71.6725,547627
54.3167,48.3667,547621
52.2833,104.3,546303
19.17,77.3,546176
9.9333,8.8833,545624
-0.0206,109.3414,544134
14.5314,-90.5964,543933
39.1235,116.386,543445
42.1155,-72.5395,542668
42.95,89.1822,542507
14.45,120.9833,542321
42.5279,125.678,542200
31.9579,119.1595,542000
-12.2669,-38.9669,541979
48.4833,135.0667,541600
37.9423,115.2118,541554
-6.12,106.1503,541101
31.6078,65.7053,541034
18.2536,109.5019,539671
-26.8167,-65.2167,537833
57.6167,39.85,537718
28.0667,115.5375,537622
41.0406,28.8261,537500
42.962,-85.6562,536009
43.1167,131.9,535657
3.8167,103.3333,535303
57.6717,11.981,533830
20.465,85.8793,532902
-1.59,103.61,532732
-6.8833,107.5333,532504
10.6765,122.9509,530000
39.4887,115.9918,529797
-18.9189,-48.2769,529374
32.6853,119.0041,529247
35.8078,139.7242,529176
35.7667,139.6833,529007
35.6833,139.6167,528330
16.7528,-93.1167,527668
13.3422,77.1017,527596
51.3333,12.3833,526745
-1.1489,116.9031,526648
31.1375,97.1777,525321
-29.8583,31.025,524433
19.95,79.3,524190
31.58,130.5281,523726
23.4895,46.7564,523370
42.9833,47.4833,523117
23.3448,112.6956,522878
-38.0,-57.55,522613
20.6667,-101.35,522442
43.6833,-79.7667,521627
30.9793,104.28,520944
4.8143,-75.6946,520557
33.6095,-117.655,520428
51.5139,7.4653,520305
26.0922,-98.2778,520000
25.0461,101.5436,520000
29.4833,60.8667,520000
29.1046,119.6494,519935
42.6664,-73.7987,518635
3.0833,101.5333,518197
35.9692,-83.9496,518090
-15.5958,-56.0969,518012
45.2116,127.962,517887
51.4508,7.0131,516959
38.074,116.57,516500
7.1186,-73.1161,516000
37.3925,126.9269,515700
44.4072,8.934,515556
19.6158,37.2164,515543
-33.6167,-70.5833,515288
30.318,78.029,515215
21.2667,40.4167,514898
35.3529,-119.0359,514046
18.8,110.4,513441
36.7194,-4.42,513072
35.6667,139.3167,512530
41.2278,-111.9682,511500
29.7211,112.4037,511345
27.1,119.6333,510834
56.4886,84.9522,510456
20.6167,-103.2333,510439
42.8322,93.5155,510300
51.45,-2.5833,509992
37.359,120.396,509700
41.2407,119.3957,507469
32.5556,35.85,507355
30.4418,-91.131,507002
30.8695,120.0958,507000
19.6167,110.75,506743
53.0769,8.8089,506654
8.1167,-63.55,506640
23.55,87.32,506098
51.7667,55.1,505334
38.0005,115.5541,504194
23.6833,86.9667,503564
41.0798,-81.5219,503530
36.8528,119.3904,502197
41.3112,-72.9246,502000
32.2739,119.1619,501952
-7.5667,110.8167,501468
33.2605,115.3618,500617
-12.55,13.4167,500292
31.8578,-116.6058,500100
30.8258,111.791,500000
34.0376,-80.9037,500000
55.3333,86.0667,499900
34.3738,62.1792,499132
51.05,13.74,498748
21.765,72.1369,498328
-21.75,-43.35,498100
39.7396,118.6978,497875
34.8,48.5167,497777
53.75,87.1167,497604
14.4333,79.9667,497097
-6.763,-79.8366,496794
53.4794,-2.2453,496696
14.8022,42.9511,496657
20.9333,77.75,496164
-5.5667,12.2,496122
41.7646,86.1527,496046
38.371,117.3329,495995
14.3833,121.05,495900
-23.31,-51.1628,495885
28.3838,36.555,495744
25.8797,-97.5042,495566
39.6542,66.9597,494304
40.6189,120.7205,494252
42.538,124.0371,493574
52.3744,9.7386,492984
10.4603,-73.2597,492367
40.4543,124.0646,491237
26.468,74.639,491213
43.9,81.35,490819
8.7289,77.7081,490508
14.2167,121.1667,490035
34.2999,108.4816,490000
27.2,120.2,490000
31.0439,46.2575,489937
32.4833,44.4333,489498
4.4378,-75.2006,488157
54.6167,39.7167,488050
15.45,36.4,487010
29.4761,113.448,486828
30.2833,57.0667,486329
35.6667,139.8167,485376
52.4083,16.9336,485221
41.1664,80.25,484862
-24.7883,-65.4106,484465
46.3333,48.0167,483811
39.6844,106.8158,483615
32.7816,117.9899,483546
55.7,52.3333,482249
51.2211,4.3997,482111
14.8667,-15.8833,481505
38.25,48.3,481300
28.0181,73.3169,480000
45.76,4.84,479920
23.8333,91.2667,479837
-12.9683,28.6337,479073
34.8167,134.6833,477868
19.645,-99.1694,477798
4.1425,-73.6294,477781
43.9167,81.3167,477186
27.2,56.25,476143
21.1861,106.0763,476096
25.7833,-100.1833,475503
10.2333,-66.65,475056
-33.5167,-70.7667,474862
53.2,45.0,474706
4.5781,-74.2144,474093
31.25,32.2833,473957
36.9329,116.6403,473129
33.8833,-5.55,473025
34.08,49.7,472762
36.0322,129.365,471500
30.32,112.23,471482
46.4078,125.3252,471389
22.0057,100.7948,470015
53.3808,-1.4703,470000
36.55,139.8833,470000
29.9667,32.5333,469431
49.4539,11.0775,469247
53.4075,-2.9919,468770
33.4017,-111.718,467992
49.19,-122.8489,467900
22.7697,112.9578,467410
29.9887,122.2049,464395
23.1828,75.7772,464254
19.2431,110.4642,463731
11.2361,-74.2017,462928
-26.3039,-48.8458,462628
41.5961,121.7928,462588
20.9399,106.3309,462479
18.5333,-72.4,461796
9.7457,-63.1832,461636
52.4417,30.9833,461152
-1.3658,-48.3719,460491
42.9044,129.5067,460468
31.7117,112.2551,460349
19.2167,73.15,459781
52.6167,39.6,459576
31.8333,47.15,459263
15.6333,-88.0,457873
44.6,33.5333,457633
22.1879,112.3131,457626
12.8,45.0333,457177
-12.8208,28.2119,456059
33.8333,132.7667,456000
25.4486,78.5696,455339
39.45,75.9833,455300
27.955,-80.6627,453410
22.6761,120.4942,453286
10.3127,123.9488,453265
8.76,-75.8856,452058
35.7219,139.9311,451523
14.4297,120.9367,451100
14.4667,75.9167,450771
32.7333,74.85,450583
29.3081,120.0698,450506
-9.0689,13.1608,449498
-8.9167,13.1833,449063
7.4667,4.5667,448374
58.6,49.65,448129
30.7522,120.75,448087
46.9667,32.0,448016
40.2457,-111.6457,447701
30.6412,116.5689,447245
-22.8833,-43.1036,446749
35.7878,139.9031,445635
27.6995,68.8673,445388
34.6867,-1.9114,445020
30.8956,119.411,444851
34.6794,135.6008,444724
1.4556,103.7611,443954
42.2705,-71.8079,443755
27.1167,109.95,443273
-9.0745,-78.5936,443273
51.4322,6.7611,442548
49.8,73.1167,442289
19.3186,-98.8822,441700
41.4237,123.3203,440656
30.4271,111.7506,440000
35.4043,114.0593,439815
41.802,120.7621,438341
45.1804,124.82,438026
33.572,-117.1909,437559
6.1333,102.25,437026
19.55,-99.2833,437000
20.5222,-100.8122,436779
18.6733,105.6922,436744
26.2672,107.5143,436639
25.7835,-108.9937,436240
12.05,24.8833,436094
27.56,68.2264,435564
34.7333,135.3333,435413
25.3994,55.4797,434414
56.1333,47.25,434403
38.7299,112.7134,434008
43.6045,1.444,433970
55.953,-3.189,433966
15.8667,74.5,433941
54.2,37.6167,433688
36.8622,114.502,433577
-20.1289,-40.3078,433475
35.7911,112.9259,433031
34.8353,-82.3647,432557
17.3333,76.8333,431944
43.3667,128.2333,431922
40.8321,-72.9518,431560
32.0833,36.1,431282
24.9,91.8667,429912
37.6896,-97.3442,429900
41.6639,-83.5822,429612
23.3715,104.2437,429503
22.47,70.07,428527
48.3614,134.2875,428450
20.9,74.7833,428323
24.75,85.0167,427760
-27.5933,-48.553,426253
31.7167,72.9833,426005
31.3446,104.1994,425962
33.2333,131.6067,425817
54.7167,20.5,425758
37.3606,115.3803,425184
34.585,133.7719,424755
40.5834,-74.1496,424700
41.0,28.8,424633
-31.5375,-68.5364,423927
-20.3364,-40.2936,423006
36.7,67.1167,422993
0.033,-51.0653,422732
31.7083,74.0,422535
41.5725,-93.6105,422269
-5.2008,-80.6253,422106
14.5833,121.0333,421844
28.6804,121.45,421726
32.3849,111.6695,421579
41.0719,28.9664,421525
15.1472,120.5847,421291
14.55,121.0,420000
48.2395,126.5037,420000
47.2489,132.0341,419536
52.6344,-1.1319,419529
37.1449,111.7718,419500
-34.7,-58.4,419366
26.5555,106.4646,419363
33.7447,44.6436,419047
35.7333,139.85,418500
26.3333,43.9667,418495
54.3667,18.6333,418280
14.65,121.1,418241
1.4931,124.8413,418232
-21.7539,-41.3239,418000
4.95,8.325,417990
36.5611,136.6565,417919
10.7167,122.5667,417814
33.7981,-118.1675,417156
41.7152,82.9604,417059
21.0167,75.5667,417007
-38.0996,145.2834,416442
27.2796,-80.3883,416212
37.9861,-1.1303,415729
-23.6678,-46.4608,415501
34.4858,133.3625,415345
32.08,34.78,414812
23.3629,103.1545,414554
34.7333,135.4,414131
36.9947,127.0889,413418
15.8222,78.035,413283
33.2176,-97.1419,413028
2.1889,102.2511,412767
24.9889,121.3111,412758
14.3833,120.8833,412513
27.0387,118.3215,412428
42.9633,126.7478,412275
30.7833,31.0,411524
5.975,116.0725,410956
43.7192,127.337,410210
-2.4908,28.8428,409928
24.3667,88.6,409745
55.8,37.95,408906
24.5833,73.6833,408900
51.7372,36.1872,408198
47.1306,37.5639,407594
35.5522,51.235,407437
25.75,-100.2833,407109
24.8047,120.9714,406933
10.1333,-64.6833,406553
36.365,6.6147,406517
35.0907,112.9317,405683
7.6167,5.2167,405072
43.0826,-89.3931,404656
15.15,76.915,404223
14.7167,121.1167,403833
20.0217,-75.8294,403131
34.867,110.4417,403063
39.5497,-119.8483,402748
32.5408,111.5098,402368
-20.82,-49.3789,401896
35.3388,139.4911,401524
40.7,72.35,401233
40.2752,-76.8843,400118
35.5486,139.4467,400000
44.3439,129.4656,400000
34.7256,-92.3576,399064
40.5944,115.0243,398854
47.3744,8.5411,397476
39.4167,125.9333,397419
38.5168,102.1866,397264
35.8544,139.9689,397000
45.3357,122.7765,397000
16.8667,74.5667,396694
8.7833,78.1333,396290
-19.8333,34.85,395954
-10.1633,123.5778,395527
33.5097,126.5219,394760
-29.1678,-51.1789,393294
-23.9608,-46.3339,393079
5.0661,-75.4847,393000
45.05,41.9833,392854
-7.8014,110.3644,392294
11.25,75.7667,392279
19.1903,-96.1533,391600
36.6667,48.4833,391449
-13.5222,-71.9833,391164
-27.9831,26.7208,391135
51.8272,107.6064,391008
37.7903,-122.2165,390809
35.6,139.7333,390533
33.9833,51.4333,390275
34.25,-6.5833,390000
5.05,7.9333,389911
13.0622,5.2339,389494
35.1833,128.55,389307
35.0381,9.4858,389280
-8.7619,-63.9039,389261
37.3803,126.803,388505
19.54,-96.9275,387807
-34.8167,-58.2833,387647
37.7486,127.0389,387543
20.7333,77.0,386723
40.8222,140.7475,386451
44.0222,87.2961,386019
30.4167,-9.5833,385810
-23.5228,-46.1931,385398
35.9794,-78.9031,385376
-23.6858,-46.6228,385257
-10.9833,26.7333,384953
3.8772,-77.0267,384700
31.8972,54.3678,384598
45.5833,-73.75,384250
35.0833,137.1567,384182
14.3167,121.1167,384033
36.1029,-80.2611,383822
56.8578,35.9219,383200
38.6667,39.2167,383162
16.8906,97.6333,383134
39.5667,2.65,382720
26.3559,-81.7861,382405
45.542,131.8666,382236
44.5735,129.3825,381488
2.7297,101.9381,380948
25.1307,113.3472,380787
43.513,123.5003,380709
48.5833,39.3333,380522
29.6792,115.6611,380000
53.3833,59.0333,379289
34.35,134.05,378732
13.1833,30.2167,378681
45.505,124.2863,378675
25.4352,105.1907,378606
-10.7167,25.4667,378326
23.3689,103.3881,378203
33.7346,-116.2346,378089
29.5392,-81.246,377835
14.3333,121.0833,377609
-3.3667,36.6833,377347
37.2652,111.7793,376933
37.8328,126.8169,376857
-8.5833,116.1167,375600
35.0657,-85.2488,374706
-0.1,34.75,374394
31.2681,72.3181,374292
31.4766,92.0569,373416
-2.5333,140.7167,373017
-9.9781,-67.8117,372931
36.7,137.22,372910
31.1282,104.1695,372410
35.3097,46.9989,372249
41.1676,121.3558,371855
34.7833,135.4667,371591
47.6671,-117.433,371507
43.5853,39.7203,370317
25.25,87.0167,370300
57.0,41.0,370238
39.1,63.5667,370180
11.0667,7.7,370155
53.25,34.3667,370000
27.1869,31.1714,369991
32.0691,108.0351,368892
1.0806,34.175,367463
10.2469,-67.5958,367184
37.0282,111.9103,367113
-31.6333,-60.7,366992
-7.2306,-35.8811,366916
32.7833,129.8667,366511
53.4247,14.5553,366491
43.0409,-76.1438,366358
-23.425,-51.9389,364800
-23.5228,-46.8358,364579
36.2688,50.0041,364454
8.8853,76.5864,364116
-23.1864,-46.8842,363809
34.8167,135.65,363127
35.4167,136.7667,363115
40.0421,-76.3012,362690
27.6119,75.1397,361915
31.0304,112.1,361855
30.05,70.6333,361469
-2.5167,32.9,361366
32.6998,-97.125,360590
30.1697,121.2665,360495
31.9167,131.4167,360000
30.0372,121.1546,360000
37.9765,-121.3109,359615
22.8667,88.4167,359350
5.8388,118.1173,359230
14.5692,121.1325,358499
35.5914,110.706,357795
19.8075,105.7764,357618
34.7667,135.5167,357100
41.6949,-73.921,357000
35.25,139.6667,356900
12.2495,109.1908,356702
50.6,36.6,356168
14.6625,120.9567,356020
9.2,12.4833,355875
-12.3597,13.5308,355693
-9.6589,20.3934,355573
-8.0089,-34.855,355542
41.0794,28.8539,355333
32.5736,74.0789,355330
31.9892,44.9247,355037
-22.7253,-47.6492,355004
35.4768,110.4419,354927
45.5928,84.8711,354666
16.9333,82.2167,354195
33.3645,-82.0708,353930
25.35,74.6333,353841
46.9838,128.04,353419
-6.0167,106.0167,353299
18.6704,78.1,353203
44.4939,11.3428,353058
43.6007,-116.2312,353033
41.0343,28.6801,352801
35.5667,-5.3667,352683
50.2836,57.2297,352646
34.1963,-119.1815,352472
7.8333,3.9333,352377
15.4802,120.5979,352173
34.95,137.1667,352108
14.5667,121.1167,352000
27.5236,41.7001,351735
30.388,111.4505,351488
24.7868,112.3735,351437
43.7714,11.2542,351246
-43.5309,172.6365,351200
27.4861,-99.5069,350864
41.4044,-75.6649,350859
49.1953,16.6083,350365
42.9836,-81.2497,350201
45.2644,19.8317,350191
12.1667,6.6667,350000
37.6374,-121.0028,350000
1.21,-77.2747,349294
28.3042,-81.4164,348738
28.1272,-15.4314,348517
35.3039,136.8031,348156
22.69,88.37,347974
-12.0667,-75.2167,347924
39.7087,-104.7273,347496
-19.9678,-44.1978,347088
38.7974,-9.3904,347088
19.2704,76.76,346921
13.35,-88.45,346789
41.0993,-80.6463,346768
-3.7333,-73.25,346739
30.6267,118.9861,346405
-37.0,174.885,346115
10.45,-64.1667,345876
28.9,76.5667,345068
49.2167,28.4333,344893
18.4004,76.57,344678
13.9411,121.1622,343779
10.3333,123.9333,343304
6.3319,-75.5581,343230
33.4667,48.35,343158
-3.705,128.17,343090
8.9534,125.5288,342607
25.1283,121.7419,342464
34.7692,137.3916,342286
16.4152,120.5956,342112
-33.55,-70.5667,341994
27.6858,111.4279,341892
38.4177,115.3204,341831
35.75,139.7333,341799
9.4204,77.58,341422
42.9392,126.0561,341341
30.3307,48.2797,341200
42.1421,24.7415,341195
30.3892,47.7081,341032
26.5196,50.0115,341014
36.3167,139.0,340360
34.9136,112.7852,340318
55.1833,30.1667,340000
36.6486,138.1928,339850
-22.3147,-49.0606,338650
39.9432,116.8036,338627
51.4833,7.2167,338155
19.7131,-98.9683,337785
-16.3269,-48.9528,337683
52.4081,-1.5106,337495
35.7,139.7167,337304
39.1475,127.4461,337230
51.4817,-3.1792,337053
8.2333,124.25,336111
14.275,121.125,335696
35.7074,139.6638,335203
-3.7956,102.2592,334977
18.85,-97.1,334749
-26.9189,-49.0658,334122
-16.7322,-43.8636,333871
18.5098,-72.2856,333509
30.3866,106.7756,333200
5.5333,7.4833,332903
61.25,73.4333,332875
14.0333,35.3833,332793
-0.895,119.8594,332714
28.2097,83.9853,332318
53.9089,30.343,332190
48.6433,126.1408,332072
5.65,100.48,331779
20.42,106.1683,331576
-20.3189,-40.3378,331499
53.6667,23.8167,331400
56.1286,40.4058,331392
-23.9633,-46.3922,331045
42.8833,71.3667,331013
-13.1117,14.3672,330854
35.9333,139.4833,330790
13.9667,44.1667,330712
25.9733,117.3593,330600
51.2667,7.1833,330579
38.6333,27.4167,330511
15.0333,120.6833,330211
17.9833,-94.55,330126
57.9167,59.9667,330000
14.3583,121.0583,330000
35.0476,104.6394,330000
34.2333,135.1667,329928
43.2569,-2.9236,329853
28.4202,70.2952,329706
52.3156,76.9564,329404
37.6236,126.7142,329224
-23.4864,-46.3486,329052
34.6833,135.7833,328966
38.5019,43.4167,328275
-27.4833,-58.8167,328240
2.9275,-75.2875,327435
64.55,40.5333,327427
13.75,121.05,327325
24.4935,110.3902,327169
35.8911,139.7908,327081
40.1,124.4,327000
10.4,-71.4333,326849
28.1188,120.9621,326471
49.2842,120.7283,326419
19.0833,74.7333,326416
36.0713,-94.166,326055
34.85,135.6167,326040
20.8872,-76.2631,326001
40.5404,70.94,325560
33.839,-117.8572,325441
50.4111,80.2275,325350
43.2114,27.9111,325279
39.83,97.73,325132
-20.2639,-40.42,325079
3.5347,-76.2956,324726
14.9,-92.2667,324634
38.4183,27.1347,324576
53.1167,18.0,324377
36.2025,36.1606,324286
-23.6464,-70.398,324043
16.9833,81.7833,324000
52.0333,113.5,323900
-18.0,31.1,323827
-8.2828,-35.9758,323700
52.0889,5.1156,323370
30.4427,-87.1886,323279
34.5277,-117.3536,323256
40.458,128.911,323152
35.7994,139.4689,322693
43.7034,7.2663,322531
40.5917,49.6397,322500
13.17,32.66,322500
14.4667,78.8167,322300
44.9484,34.1,322267
35.0167,135.85,322163
-14.8658,-40.8389,322071
34.6935,-118.1753,321992
48.0556,37.9611,321876
-33.0153,27.9116,321789
36.0956,-79.8269,321521
19.4208,-102.0628,320970
25.5611,-103.4983,320914
-20.5389,-47.4008,320782
52.0847,23.6569,320434
54.5333,36.2667,320250
27.726,-97.3755,320189
26.12,85.3833,320000
34.7368,127.7458,319941
51.2333,22.5667,319929
27.5667,76.6167,319583
19.32,84.8,319554
24.9211,102.4778,319375
12.6667,108.05,319279
18.9186,-99.2342,319249
0.4911,29.4731,319187
-26.0936,28.0064,319067
38.3453,-0.4831,318933
27.6666,85.3333,318856
37.964,126.5644,318781
-9.3928,-40.5078,318459
35.1928,128.0847,318021
25.9755,113.2302,317847
39.232,117.777,317374
54.5964,-5.93,317000
37.0333,140.8833,316403
36.4722,2.8333,316126
20.5703,-101.1972,316048
32.2381,119.8133,315940
40.6031,140.4642,315596
-33.0245,-71.5518,315502
8.55,39.2667,315351
52.0167,8.5333,315270
-2.8974,-79.0045,315196
29.3,30.8333,315019
41.0886,-85.1437,314789
27.4939,-109.9389,314617
14.4,33.51,314265
-19.7669,-44.0869,314138
22.1833,-100.9333,313828
50.7339,7.0997,313631
22.67,88.37,313510
36.3833,139.0667,313012
40.6403,22.9356,312666
40.6828,46.3606,312599
24.7504,90.38,312507
33.7366,-117.8819,312446
43.0235,-83.6922,312392
-3.9675,122.5947,312223
21.6,105.85,312116
54.7828,32.0453,311760
43.7706,142.365,311625
40.7384,-73.1887,311611
36.85,42.9833,311584
37.3417,127.9208,311230
27.5035,77.6722,311000
-0.2833,36.0667,310889
8.5,8.5167,310852
37.4128,140.295,310817
44.9164,130.5212,310263
30.3204,76.385,310130
34.41,-2.89,309721
38.4127,27.1384,309607
10.4042,107.1417,309605
15.4833,120.9667,309319
43.8767,-79.2633,309285
23.83,78.71,308596
-31.7719,-52.3428,308508
-26.1625,27.8725,308436
48.7833,44.7667,308096
16.8244,75.7154,307990
-6.9197,106.9272,307764
35.0846,-78.9776,307079
46.0726,122.0719,307024
